District,Block,Cluster,GP,GP_ID
mandya,mandya south,gopala pura,gopalapura,2145
mandya,mandya south,gopala pura,mandya rural,4238
mandya,mandya south,gopala pura,sathanooru,5259
mandya,mandya south,hale boodanooru,boodanooru,1393
mandya,mandya south,hale boodanooru,hanakere,2388
mandya,mandya south,hale boodanooru,ummada hally,5902
mandya,mandya south,kannali,b.gowdagere,875
mandya,mandya south,kannali,belur,6456
mandya,mandya south,kannali,kannali,3385
mandya,mandya south,kothathi,bevina hally,1251
mandya,mandya south,kothathi,kothathi,3800
mandya,mandya south,kothathi,santhekasalagere,5226
mandya,mandya south,soonagahally,haluvadi,2369
mandya,mandya south,soonagahally,soonagahally,5482
mandya,mandya south,thagga hally,mangala,6255
mandya,mandya south,thagga hally,thaggahally,5675
mandya,mandya south,yeliyur,induvalu,2950
mandya,mandya south,yeliyur,thoobina kere,5744
mandya,mandya south,yeliyur,yaliyuru,6641
mandya,nagamangala,addihalli,doddabala,1879
mandya,nagamangala,anchechittanahalli,anchechittana hally,697
mandya,nagamangala,anchechittanahalli,mayagonahalli,213009338
mandya,nagamangala,arani,arani,774
mandya,nagamangala,arani,bindiganavile,1357
mandya,nagamangala,bellur,javarana hally,3058
mandya,nagamangala,bheemanahalli,bheemana hally,1282
mandya,nagamangala,bindiganavile,bindiganavile,1357
mandya,nagamangala,bogadi,bhogadhi,1292
mandya,nagamangala,brahmadevara hally,bramhadevara hally,1403
mandya,nagamangala,cheenya,cheenya,1531
mandya,nagamangala,chunchanahalli,chunchana hally,1690
mandya,nagamangala,devalapura,devalapura,6606
mandya,nagamangala,devara mallanayakanahalli,devaramallanayakana hally,1799
mandya,nagamangala,honakere,honakere,2733
mandya,nagamangala,honnavara,honnavara,6466
mandya,nagamangala,hosakki palya,kalingana hally,3258
mandya,nagamangala,kadaba hally,kadabahally,3147
mandya,nagamangala,karada hally,karada hally,3418
mandya,nagamangala,koochahalli,gondena hally,2131
mandya,nagamangala,lalanakere,lalana kere,4006
mandya,nagamangala,mannahalli,mannahally,4267
mandya,nagamangala,mayagonahalli,mayagona hally,4389
mandya,nagamangala,mayagonahalli,mayagonahalli,213009338
mandya,nagamangala,mylarapattana,haradana hally,2440
mandya,nagamangala,nagamangala,thuppadamadu,5765
mandya,nagamangala,nelligere,nelligere,4800
mandya,nagamangala,palagrahara,palagrahara,4930
mandya,nagamangala,thattekere,kanthapura,3400
mandya,pandavapura,bannangadi,bannangadi,1038
mandya,pandavapura,bannangadi,dinka,1852
mandya,pandavapura,chikkabyadarahalli,doddabyadara hally,1888
mandya,pandavapura,chikkabyadarahalli,kanagana maradi,3333
mandya,pandavapura,chinakurali,chinakurali,1635
mandya,pandavapura,haravu,haravu,2463
mandya,pandavapura,haravu,k.bettahally,3118
mandya,pandavapura,jakkana hally,jakkana hally,3013
mandya,pandavapura,katteri,aralakuppe,763
mandya,pandavapura,katteri,katteri,3497
mandya,pandavapura,kyathana hally,kennalu,3551
mandya,pandavapura,kyathana hally,kyathana hally,213009341
mandya,pandavapura,lakshmisagara,lakshmisagara,6654
mandya,pandavapura,lakshmisagara,tirumalasagara chatra,5781
mandya,pandavapura,manikyanahalli,halebeedu,2338
mandya,pandavapura,manikyanahalli,manikyana hally,4258
mandya,pandavapura,melu kote,balighatta,971
mandya,pandavapura,melu kote,melukote,4420
mandya,pandavapura,narayana pura,narayana pura,4745
mandya,pandavapura,pandava pura,chikkade,1574
mandya,pandavapura,ragimuddanahalli,gummana hally,2235
mandya,pandavapura,ragimuddanahalli,honagana hally,2731
mandya,pandavapura,sunka thonnuru,hirimarali,2683
mandya,pandavapura,sunka thonnuru,sunkathonnuru,5550
mandya,srirangapatna,arakere,arakere,6512
mandya,srirangapatna,arakere,ballekere,6656
mandya,srirangapatna,arakere,thadagavadi,5669
mandya,srirangapatna,baburayana koppalu,t.m.hosuru,5588
mandya,srirangapatna,chikkankana hally,chikkankana hally,1604
mandya,srirangapatna,chikkankana hally,melapura,4407
mandya,srirangapatna,darasaguppe,ballena hally,981
mandya,srirangapatna,darasaguppe,darasaguppe,1739
mandya,srirangapatna,ganangooru,k.shettahally,3128
mandya,srirangapatna,ganangooru,sabbanakuppe,5144
mandya,srirangapatna,k. r. sagara,hulikere,6536
mandya,srirangapatna,k. r. sagara,k.r.sagara,3126
mandya,srirangapatna,kodiyala,gamana hally,2032
mandya,srirangapatna,kodiyala,kodiyala,3664
mandya,srirangapatna,mahadevapura,mahadevapura,4124
mandya,srirangapatna,mahadevapura,mundugadore,4559
mandya,srirangapatna,pala hally,belagola,1153
mandya,srirangapatna,pala hally,hosahalli,2785
mandya,srirangapatna,pala hally,palahally,4931
mandya,srirangapatna,srirangapatna,naguvanahally,4681
hassan,alur,byrapura,byrapura,1455
hassan,alur,doddakanagalu,doddakanagalu,1903
hassan,alur,hanchuru,hanchuru,2400
hassan,alur,hanchuru,kadalu,3163
hassan,alur,hunasavally,hiunasavally,2697
hassan,alur,hunasavally,kadalu,3163
hassan,alur,k hosakote,magge,4120
hassan,alur,k hosakote,mallapura,6632
hassan,alur,kamathikudige,talur,5624
hassan,alur,kanathur,kanathur,3350
hassan,alur,kanathur,madabalu,4053
hassan,alur,kanathur,talur,5624
hassan,alur,kunduru,kundur,6479
hassan,alur,madabalu,madabalu,4053
hassan,alur,magge,karagodu,3427
hassan,alur,magge,magge,4120
hassan,alur,nalluru,abbna,504
hassan,alur,palya,palya,4941
hassan,alur,sulugodu kudige,ganjigere,2059
hassan,arakalagudu,abm halli,holalagodu,2709
hassan,arakalagudu,agrahara,agrahara,6368
hassan,arakalagudu,agrahara,koratikere,213009375
hassan,arakalagudu,agrahara,yalagathavalli,6065
hassan,arakalagudu,ark urdhu,holalagodu,2709
hassan,arakalagudu,ark urdhu,lakkur,6613
hassan,arakalagudu,bannur,bannur,6356
hassan,arakalagudu,bannur,kaduvina hosahally,213009374
hassan,arakalagudu,basavapatna,basavapatna,1088
hassan,arakalagudu,basavapatna,kalenahally,3253
hassan,arakalagudu,belavadi,belavadi,6435
hassan,arakalagudu,bychanahally,bychanahally,1442
hassan,arakalagudu,bychanahally,yalagathavalli,6065
hassan,arakalagudu,chikkarakalagud colony,vijapura forest,5996
hassan,arakalagudu,dodda bemmathi,doddabemmathi,1886
hassan,arakalagudu,doddamagge,doddamagge,1910
hassan,arakalagudu,doddamagge,koratikere,213009375
hassan,arakalagudu,doddamagge,mokali,213009621
hassan,arakalagudu,ganguru,ganguru,2054
hassan,arakalagudu,ganguru,hanyalu,213009619
hassan,arakalagudu,ganguru,lakkur,6613
hassan,arakalagudu,ganjalagud,bychanahally,1442
hassan,arakalagudu,ganjalagud,ganjalagud,2055
hassan,arakalagudu,h r p colony,hebbale,2533
hassan,arakalagudu,h r p colony,vaddarahalli,5937
hassan,arakalagudu,hallangala,hebbale,2533
hassan,arakalagudu,hallangala,honnavally,2751
hassan,arakalagudu,hallangala,santhemarur,5229
hassan,arakalagudu,handrangi,handrangi,2416
hassan,arakalagudu,handrangi,taragalale,213009378
hassan,arakalagudu,hulikal,doddamagge,1910
hassan,arakalagudu,hulikal,heggadihally,213009376
hassan,arakalagudu,hulikal,hulikal,2835
hassan,arakalagudu,hulikal,mokali,213009621
hassan,arakalagudu,kashipura,honnavally,2751
hassan,arakalagudu,kashipura,mokali,213009621
hassan,arakalagudu,kathimalenahalli,kattimallenahalli,3499
hassan,arakalagudu,keralapura,kalenahally,3253
hassan,arakalagudu,keralapura,keralapura,3557
hassan,arakalagudu,konanur,konanur,3729
hassan,arakalagudu,mallipattana,mallipattana,4199
hassan,arakalagudu,ramanathapura,kattepura,3496
hassan,arakalagudu,ramanathapura,ramanathapura,5075
hassan,arakalagudu,rudrapattana,hanyalu,213009619
hassan,arakalagudu,rudrapattana,rudrapattana,5131
hassan,arakalagudu,santhemarur,santhemarur,5229
hassan,arakalagudu,santhemarur,yalagathavalli,6065
hassan,arakalagudu,saraguru,kaduvina hosahally,213009374
hassan,arakalagudu,saraguru,saraguru,5239
hassan,arakalagudu,vg koppal,chikkahalli,1578
hassan,arasikere,aggunda,aggunda,548
hassan,arasikere,aggunda,dummena hally,1962
hassan,arasikere,ahsb colony,belagumba,6425
hassan,arasikere,ahsb colony,dummena hally,1962
hassan,arasikere,arakere,arakere,6513
hassan,arasikere,arakere,kolagunda,3690
hassan,arasikere,bageshpura,bageshpura,925
hassan,arasikere,bageshpura,habbana gatta,2284
hassan,arasikere,bageshpura,rangapura,6634
hassan,arasikere,balena halli,habbana gatta,2284
hassan,arasikere,banavara,kachigatta,3143
hassan,arasikere,banavara,nagaon (a),1011
hassan,arasikere,belagumba,belagumba,6425
hassan,arasikere,chagachagere,bagivalu,213009606
hassan,arasikere,chagachagere,chagachagere,1466
hassan,arasikere,chindenahally gate,kenkere,6664
hassan,arasikere,chindenahally gate,kondenalu,3744
hassan,arasikere,doddametikurke,d.m.kurke,1711
hassan,arasikere,doddametikurke,madalu,4066
hassan,arasikere,gandasi,gandasi,2041
hassan,arasikere,gandasi,lalanakere,4007
hassan,arasikere,gandasi,mududi,4516
hassan,arasikere,handralu,handralu,2415
hassan,arasikere,handralu,kolagunda,3690
hassan,arasikere,harana hally,harana hally,2456
hassan,arasikere,harana hally,karagunda,3429
hassan,arasikere,hiriyuru,bendekere,1222
hassan,arasikere,hiriyuru,hiriyur,6499
hassan,arasikere,hiriyuru,kuruvanka,3950
hassan,arasikere,jajur,jajur,6248
hassan,arasikere,javagal,bandur,6343
hassan,arasikere,javagal,javagal,3056
hassan,arasikere,javagal,kolagunda,3690
hassan,arasikere,jc pura,jayachamarajapura,3061
hassan,arasikere,jc pura,kamasamudra,3312
hassan,arasikere,jc pura,rampura,6267
hassan,arasikere,k. shankaranahalli,k.shankaranahally,3127
hassan,arasikere,k. shankaranahalli,madalu,4066
hassan,arasikere,kaachigatta,hiriyur,6499
hassan,arasikere,kaachigatta,kachigatta,3143
hassan,arasikere,kaachigatta,kuruvanka,3950
hassan,arasikere,kaamasamudra,kamasamudra,3312
hassan,arasikere,kaamasamudra,rampura,6267
hassan,arasikere,kanakatte,kalagundi,3234
hassan,arasikere,kanakatte,kanakatte,3343
hassan,arasikere,kondenalu,heggatta,2563
hassan,arasikere,kondenalu,kondenalu,3744
hassan,arasikere,kuruvanka,kuruvanka,3950
hassan,arasikere,laalanakere,chagachagere,1466
hassan,arasikere,laalanakere,heggatta,2563
hassan,arasikere,laalanakere,lalanakere,4007
hassan,arasikere,murundi,hiriyur,6499
hassan,arasikere,murundi,murundi,4577
hassan,arasikere,narasipura,kalagundi,3234
hassan,arasikere,narasipura,narasipura,4743
hassan,arasikere,neerlige,nerlige,6481
hassan,arasikere,purlehalli,purlehally,5028
hassan,arasikere,rangapura,karagunda,3429
hassan,arasikere,rangapura,rangapura,6634
hassan,arasikere,undiganalu,kalyadi,3301
hassan,arasikere,undiganalu,karagunda,3429
hassan,arasikere,urdhu gramanthara,harana hally,2456
hassan,arasikere,urdhu gramanthara,javagal,3056
hassan,arasikere,urdhu gramanthara,jayachamarajapura,3061
hassan,arasikere,urdhu gramanthara,kalagundi,3234
hassan,arasikere,urdhu gramanthara,kanakatte,3343
hassan,arasikere,yadavana halli,belagumba,6425
hassan,arasikere,yadavana halli,yadvana hally,6057
hassan,belur,adagur,adagur,6687
hassan,belur,adagur,gonisomanahally,2136
hassan,belur,adagur,savasihally,5277
hassan,belur,andale,andale,700
hassan,belur,andale,ibbeedu,2913
hassan,belur,andale,yalahanka,6070
hassan,belur,arehally,anughatta,742
hassan,belur,arehally,arehally,789
hassan,belur,arehally,lakkunda,3997
hassan,belur,arehally,malasavara,4163
hassan,belur,belur,chikka medur,1562
hassan,belur,belur,pattana panchayat belur,4976
hassan,belur,bikkodu,bikkodu,1336
hassan,belur,bikkodu,kesagodu,3568
hassan,belur,gangur,gangur,2053
hassan,belur,gangur,ghattadahally,2091
hassan,belur,gangur,kodihally,213009620
hassan,belur,gendehally,kalleri,3279
hassan,belur,hagare,hagare,2306
hassan,belur,halebeedu,halebeedu,6542
hassan,belur,halebeedu,rajana siriyuru,5049
hassan,belur,halebeedu,yalahanka,6070
hassan,belur,hebbalu,hebbalu,6673
hassan,belur,hebbalu,ibbeedu,2913
hassan,belur,hulugundi,hagare,2306
hassan,belur,hulugundi,hulugundi,2858
hassan,belur,hulugundi,madaghatta,4057
hassan,belur,iravally,yamasandhi,6093
hassan,belur,kachihally,kogilamane,3676
hassan,belur,kachihally,kushavara,3955
hassan,belur,kachihally,sanyasihally,5235
hassan,belur,kanayakanahally,bantena hally,1050
hassan,belur,kanayakanahally,hanike,2423
hassan,belur,kanayakanahally,narayanapura,4746
hassan,belur,karagada,narayanapura,4746
hassan,belur,kogodu,cheekanahally,1528
hassan,belur,kogodu,hunuganahally,2887
hassan,belur,kogodu,malasavara,4163
hassan,belur,lingapana koppalu,ghattadahally,2091
hassan,belur,lingapana koppalu,kodihally,3661
hassan,belur,mallapura,gonisomanahally,2136
hassan,belur,mallapura,savasihally,5277
hassan,belur,neharunagara,bantena hally,1050
hassan,belur,neharunagara,pattana panchayat belur,4976
hassan,belur,neharunagara,sanyasihally,5235
hassan,belur,norway,malasavara,4163
hassan,belur,norway,norway pete,4885
hassan,belur,norway,thumbadevanahally,5759
hassan,belur,rajanasiriyur,chatachattihally,1520
hassan,belur,rajanasiriyur,rajana siriyuru,5049
hassan,belur,sankenahally,ibbeedu,2913
hassan,belur,sankenahally,yalahanka,6070
hassan,belur,thagare,kushavara,3955
hassan,belur,thagare,madaghatta,4057
hassan,belur,tholalu,chikka medur,1562
hassan,belur,tholalu,tholalu,5740
hassan,belur,urdhu belur,arehally,789
hassan,belur,urdhu belur,bantena hally,1050
hassan,belur,urdhu belur,hunuganahally,2887
hassan,belur,urdhu belur,pattana panchayat belur,4976
hassan,channarayapatna,akkanahalli,akkanahally,577
hassan,channarayapatna,akkanahalli,belagihally,1151
hassan,channarayapatna,anekere,anekere,6472
hassan,channarayapatna,anekere,noranakki gate,4884
hassan,channarayapatna,baguru,bagur,930
hassan,channarayapatna,baguru,byadarahalli,6587
hassan,channarayapatna,baguru,tagaduru,5602
hassan,channarayapatna,baraguru,baladare,949
hassan,channarayapatna,baraguru,baraguru,1061
hassan,channarayapatna,channarayapatna,baraguru,1061
hassan,channarayapatna,dhammaningala,dammaningala,1728
hassan,channarayapatna,dhammaningala,kabbalu,213009366
hassan,channarayapatna,didaga,didaga,1844
hassan,channarayapatna,gowdagere,gowdagere,2173
hassan,channarayapatna,gowdagere,mattanavile,4369
hassan,channarayapatna,gulsindha,gulasinda,2223
hassan,channarayapatna,gulsindha,kalkere,6463
hassan,channarayapatna,guramaranahalli,dindaguru,1849
hassan,channarayapatna,guramaranahalli,gowdagere,2173
hassan,channarayapatna,hirisave,hirisave,2684
hassan,channarayapatna,jambur,jambur,3037
hassan,channarayapatna,jambur,kalkere,6463
hassan,channarayapatna,jinnenahally,balaganchi,951
hassan,channarayapatna,jinnenahally,belagihally,1151
hassan,channarayapatna,juttanahally,juttanahally,3096
hassan,channarayapatna,juttanahally,sundahally,5544
hassan,channarayapatna,kabbli,kabbali,3134
hassan,channarayapatna,kalkere,dindaguru,1849
hassan,channarayapatna,kalkere,kalkere,6463
hassan,channarayapatna,kantharajapura,kantharajapura,3401
hassan,channarayapatna,karehally,anathi,692
hassan,channarayapatna,karehally,karehally,3444
hassan,channarayapatna,kembalu,kembalu,3535
hassan,channarayapatna,kundur,baladare,949
hassan,channarayapatna,kundur,kundur mata,3895
hassan,channarayapatna,kundur,sathenahally,5263
hassan,channarayapatna,m shivra,m shivara,4040
hassan,channarayapatna,m shivra,sathenahally,5263
hassan,channarayapatna,mathighatta,hirisave,2684
hassan,channarayapatna,mathighatta,matthighatta,4370
hassan,channarayapatna,mattanavile,mattanavile,4369
hassan,channarayapatna,mudanahally,byadarahalli,6587
hassan,channarayapatna,mudanahally,sathenahally,5263
hassan,channarayapatna,nallur,kumbenahally,3874
hassan,channarayapatna,nallur,nallur,6289
hassan,channarayapatna,navile,navile,4766
hassan,channarayapatna,navile,tagaduru,5602
hassan,channarayapatna,nuggehalli,nuggehally,4887
hassan,channarayapatna,nuggehalli,tagaduru,5602
hassan,channarayapatna,paduvanahally,kumbenahally,3874
hassan,channarayapatna,paduvanahally,noranakki gate,4884
hassan,channarayapatna,rampura vidyuth colony,shanthe shivara,5309
hassan,channarayapatna,shravanabelagula,bekka,1138
hassan,channarayapatna,shravanabelagula,sravanabelagola,5497
hassan,channarayapatna,shravanabelagula,sundahally,5544
hassan,channarayapatna,shravanere,bekka,1138
hassan,channarayapatna,shravanere,d. kalenahally,1707
hassan,channarayapatna,shravanere,janivara,3047
hassan,channarayapatna,shravanere,kantharajapura,3401
hassan,channarayapatna,udayapura,baladare,949
hassan,channarayapatna,urdhu cr patna,nuggehally,4887
hassan,hassan,ankapura,ankapura,726
hassan,hassan,attavara hosahalli,attavarahosahally,833
hassan,hassan,basavagatta,basavaghatta,1082
hassan,hassan,basavagatta,honnavara,6467
hassan,hassan,bylahalli,bylahally,1444
hassan,hassan,bylahalli,hoovinahally kaval,2768
hassan,hassan,devegowdanagara,shankaranahally,5305
hassan,hassan,devegowdanagara,thattekere,5701
hassan,hassan,devihalli,jagaravally,3004
hassan,hassan,devihalli,shanthigrama,5311
hassan,hassan,dudda r.s,dudda r.s.,1954
hassan,hassan,goruru,gorur,2158
hassan,hassan,goruru,karle,3460
hassan,hassan,goruru,kattaya,3493
hassan,hassan,hanumanthapura,hanumanthapura,2433
hassan,hassan,hanumanthapura,shankaranahally,5305
hassan,hassan,haralahally,kabli,3138
hassan,hassan,haralahally,thejuru,5707
hassan,hassan,heragu,heragu,2584
hassan,hassan,hoovinahally kaval,hoovinahally kaval,2768
hassan,hassan,hoovinahally kaval,ugane,5871
hassan,hassan,kandli,kandli,3369
hassan,hassan,karle,karle,3460
hassan,hassan,kattaya,channangihally,1508
hassan,hassan,kattaya,kattaya,3493
hassan,hassan,kattaya,shettihally,5327
hassan,hassan,kenchettahalli,doddagenigere,1894
hassan,hassan,koravangala,kabli,3138
hassan,hassan,koravangala,kora vangala,3767
hassan,hassan,kowshika,channangihally,1508
hassan,hassan,kowshika,kawshika,3515
hassan,hassan,kudargundi,kabli,3138
hassan,hassan,kudargundi,kudurugundi,3846
hassan,hassan,madenuru,jagaravally,3004
hassan,hassan,madenuru,madenuru,4093
hassan,hassan,manichanahalli,manachanahally,4211
hassan,hassan,markuli,markuli,4325
hassan,hassan,melagodu,melagodu,4405
hassan,hassan,mosalehosahally,mosale hosahally,4476
hassan,hassan,nitturu,nitturu,6348
hassan,hassan,nitturu,yalagunda,6068
hassan,hassan,salagame,salagame,5164
hassan,hassan,salagame,thejuru,5707
hassan,hassan,sanenahalli,ugane,5871
hassan,hassan,seege,seege,5287
hassan,hassan,shankaranahalli,kattaya,3493
hassan,hassan,shankaranahalli,shankaranahally,5305
hassan,hassan,shankaranahalli,shettihally,5327
hassan,hassan,shanthigrama,shanthigrama,5311
hassan,hassan,tejuru,salagame,5164
hassan,hassan,tejuru,thejuru,5707
hassan,hassan,yalagunda,yalagunda,6068
hassan,holenarasipura,bidarakka,bidarakka,1318
hassan,holenarasipura,doddahally,anekannambadi,711
hassan,holenarasipura,doddahally,doddahally,1898
hassan,holenarasipura,doddakadanoor,doddakadanur,1902
hassan,holenarasipura,doddakunche,doddakunche,1905
hassan,holenarasipura,doddakunche,kodihally,213009620
hassan,holenarasipura,doddakunche,malali,6561
hassan,holenarasipura,hadavanahalli,bagivalu,929
hassan,holenarasipura,hadavanahalli,doddakunche,1905
hassan,holenarasipura,hadavanahalli,kodihally,213009620
hassan,holenarasipura,halekote,halekote,6544
hassan,holenarasipura,halekote,hangarahally,2421
hassan,holenarasipura,hallimysore,anekannambadi,711
hassan,holenarasipura,hallimysore,hallymysore,2364
hassan,holenarasipura,hallimysore,kyathanahally,3980
hassan,holenarasipura,hariharapura,hariharapura,6625
hassan,holenarasipura,hariharapura,malali,6561
hassan,holenarasipura,keragodu,doddabyagatavally,1889
hassan,holenarasipura,keragodu,keragodu,3555
hassan,holenarasipura,mallappanahalli,mallappanahally,4188
hassan,holenarasipura,mudalahippe,mudalahippe,4492
hassan,holenarasipura,mudalahippe,sravanur,5498
hassan,holenarasipura,nagaranahalli,nagaranahally,4658
hassan,holenarasipura,niduvani,niduvani,4850
hassan,holenarasipura,odanahalli,kyathanahally,3980
hassan,holenarasipura,odanahalli,odanahally,4895
hassan,holenarasipura,pete,ichanahally,2917
hassan,holenarasipura,pete - 2,bagivalu,929
hassan,holenarasipura,pete - 2,sankanahally,5211
hassan,holenarasipura,sankanahalli,margowdanahally,4312
hassan,holenarasipura,sankanahalli,sankanahally,5211
hassan,holenarasipura,sravanoor,sravanur,5498
hassan,holenarasipura,thatanahally,ichanahally,2917
hassan,holenarasipura,thatanahally,thathanahalli,213009359
hassan,holenarasipura,urdu,bagivalu,929
hassan,holenarasipura,yellesh pura,bagivalu,929
